channel,media_units,distribution,ci_hi,ci_lo,mean,channel_type,scaled_count_histogram,count_histogram,start_interval_histogram,end_interval_histogram
Google Video,221024.859375,prior,0.97634184,0.7986836,0.89401543,media,,,,
Google Video,221501.203125,posterior,0.96402735,0.7914171,0.880743,media,,,,
Google Video,221501.203125,prior,0.9763915,0.7990295,0.89421266,media,,,,
Google Video,221977.5625,posterior,0.96410173,0.7917716,0.8809636,media,,,,
Google Video,221977.5625,prior,0.97644097,0.7993743,0.8944088,media,,,,
Google Video,222453.921875,posterior,0.9641759,0.79212475,0.8811823,media,,,,
Google Video,222453.921875,prior,0.9764902,0.79971784,0.89460456,media,,,,
Google Video,222930.25,posterior,0.9642497,0.7924768,0.88140076,media,,,,
Google Video,222930.25,prior,0.97653925,0.8000602,0.89479965,media,,,,
Google Video,223406.59375,posterior,0.9643232,0.7928276,0.8816186,media,,,,
Google Video,223406.59375,prior,0.97658813,0.80040145,0.89499307,media,,,,
Google Video,223882.953125,posterior,0.96439636,0.7931772,0.8818339,media,,,,
Google Video,223882.953125,prior,0.97663677,0.8007415,0.8951867,media,,,,
Google Video,224359.296875,posterior,0.9644693,0.7935257,0.882049,media,,,,
Google Video,224359.296875,prior,0.9766852,0.8010804,0.89537895,media,,,,
Google Video,224835.65625,posterior,0.9645419,0.79387295,0.8822645,media,,,,
Google Video,224835.65625,prior,0.9767335,0.8014182,0.89557064,media,,,,
Google Video,225311.984375,posterior,0.9646142,0.794219,0.8824784,media,,,,
Google Video,225311.984375,prior,0.97678155,0.8017548,0.8957626,media,,,,
Google Video,225788.328125,posterior,0.9646862,0.794564,0.88269234,media,,,,
Google Video,225788.328125,prior,0.97682935,0.8020902,0.8959525,media,,,,
Google Video,226264.6875,posterior,0.964758,0.7949078,0.88290423,media,,,,
Google Video,226264.6875,prior,0.97687703,0.8024246,0.8961428,media,,,,
Google Video,226741.03125,posterior,0.96482944,0.7952505,0.883116,media,,,,
Google Video,226741.03125,prior,0.9769245,0.80275774,0.896332,media,,,,
Google Video,227217.390625,posterior,0.96490055,0.7955919,0.8833265,media,,,,
Google Video,227217.390625,prior,0.97697175,0.80308986,0.89651996,media,,,,
Google Video,227693.71875,posterior,0.9649714,0.79593223,0.88353634,media,,,,
Google Video,227693.71875,prior,0.97701883,0.8034208,0.8967081,media,,,,
Google Video,228170.0625,posterior,0.965042,0.79627156,0.8837457,media,,,,
Google Video,228170.0625,prior,0.9770657,0.8037507,0.8968944,media,,,,
Google Video,228646.421875,posterior,0.96511227,0.79660964,0.8839543,media,,,,
Google Video,228646.421875,prior,0.9771124,0.8040794,0.89708173,media,,,,
Google Video,229122.765625,posterior,0.96518224,0.7969467,0.8841619,media,,,,
Google Video,229122.765625,prior,0.9771589,0.8044071,0.89726716,media,,,,
Google Video,229599.09375,posterior,0.965252,0.7972825,0.88436973,media,,,,
Google Video,229599.09375,prior,0.9772052,0.80473363,0.89745224,media,,,,
Google Video,230075.453125,posterior,0.9653215,0.79761726,0.88457507,media,,,,
Google Video,230075.453125,prior,0.97725135,0.8050591,0.89763683,media,,,,
Google Video,230551.796875,posterior,0.9653906,0.797951,0.8847818,media,,,,
Google Video,230551.796875,prior,0.97729725,0.8053835,0.89782053,media,,,,
Google Video,231028.15625,posterior,0.9654595,0.79828346,0.8849864,media,,,,
Google Video,231028.15625,prior,0.977343,0.8057068,0.8980033,media,,,,
Google Video,231504.5,posterior,0.96552813,0.798615,0.8851905,media,,,,
Google Video,231504.5,prior,0.97738856,0.806029,0.8981856,media,,,,
Google Video,231980.828125,posterior,0.9655965,0.79894537,0.8853934,media,,,,
Google Video,231980.828125,prior,0.977434,0.8063502,0.89836764,media,,,,
Google Video,232457.1875,posterior,0.96566457,0.7992746,0.8855967,media,,,,
Google Video,232457.1875,prior,0.97747916,0.8066703,0.8985488,media,,,,
Google Video,232933.53125,posterior,0.96573234,0.7996029,0.8857989,media,,,,
Google Video,232933.53125,prior,0.97752416,0.8069893,0.8987289,media,,,,
Google Video,233409.890625,posterior,0.9657999,0.79993,0.8859993,media,,,,
Google Video,233409.890625,prior,0.97756904,0.80730736,0.898908,media,,,,
Google Video,233886.234375,posterior,0.9658672,0.80025613,0.8861993,media,,,,
Google Video,233886.234375,prior,0.9776137,0.8076243,0.8990877,media,,,,
Google Video,234362.5625,posterior,0.96593416,0.80058116,0.8863991,media,,,,
Google Video,234362.5625,prior,0.97765815,0.80794024,0.8992662,media,,,,
Google Video,234838.921875,posterior,0.9660009,0.80090505,0.8866008,media,,,,
Google Video,234838.921875,prior,0.9777025,0.8082551,0.8994439,media,,,,
Google Video,235315.265625,posterior,0.96606743,0.80122805,0.8867983,media,,,,
Google Video,235315.265625,prior,0.9777466,0.80856895,0.8996211,media,,,,
Google Video,235791.625,posterior,0.9661337,0.80154985,0.88699603,media,,,,
Google Video,235791.625,prior,0.9777906,0.80888176,0.8997984,media,,,,
Google Video,236267.953125,posterior,0.96619964,0.8018707,0.88719267,media,,,,
Google Video,236267.953125,prior,0.97783434,0.8091935,0.8999737,media,,,,
Google Video,236744.296875,posterior,0.9662653,0.80219054,0.88738936,media,,,,
Google Video,236744.296875,prior,0.977878,0.80950433,0.9001492,media,,,,
Google Video,237220.65625,posterior,0.9663308,0.8025092,0.8875852,media,,,,
Google Video,237220.65625,prior,0.97792137,0.8098141,0.90032464,media,,,,
Google Video,237697.0,posterior,0.96639603,0.802827,0.8877804,media,,,,
Google Video,237697.0,prior,0.97796464,0.81012285,0.9004985,media,,,,
Meta Facebook,0.0,posterior,0.0,0.0,0.0,media,,,,
Meta Facebook,0.0,prior,0.0,0.0,0.0,media,,,,
Meta Facebook,3090.1484375,posterior,0.012094438,0.005327944,0.008030684,media,,,,
Meta Facebook,3090.1484375,prior,0.06383233,0.007514634,0.023050303,media,,,,
Meta Facebook,6180.296875,posterior,0.023899818,0.010599416,0.01592436,media,,,,
Meta Facebook,6180.296875,prior,0.12000397,0.014917172,0.044382054,media,,,,
Meta Facebook,9270.4453125,posterior,0.035426386,0.015815306,0.02368479,media,,,,
Meta Facebook,9270.4453125,prior,0.169816,0.022210099,0.06426856,media,,,,
Meta Facebook,12360.59375,posterior,0.0466839,0.020976493,0.031315517,media,,,,
Meta Facebook,12360.59375,prior,0.21429065,0.02939584,0.08291504,media,,,,
Meta Facebook,15450.7421875,posterior,0.057681676,0.026083829,0.03882007,media,,,,
Meta Facebook,15450.7421875,prior,0.25424218,0.03647673,0.10048097,media,,,,
Meta Facebook,18540.890625,posterior,0.06842859,0.031138152,0.046201747,media,,,,
Meta Facebook,18540.890625,prior,0.29032725,0.043455057,0.11709322,media,,,,
Meta Facebook,21631.0390625,posterior,0.07893314,0.03614029,0.053463694,media,,,,
Meta Facebook,21631.0390625,prior,0.32308125,0.05033303,0.13285519,media,,,,
Meta Facebook,24721.1875,posterior,0.08920344,0.04109104,0.06060922,media,,,,
Meta Facebook,24721.1875,prior,0.3529451,0.057112798,0.14785276,media,,,,
Meta Facebook,27811.3359375,posterior,0.099247225,0.045991194,0.06764091,media,,,,
Meta Facebook,27811.3359375,prior,0.38028517,0.06379645,0.16215791,media,,,,
Meta Facebook,30901.484375,posterior,0.1090719,0.050841518,0.07456198,media,,,,
Meta Facebook,30901.484375,prior,0.40540844,0.070386015,0.175832,media,,,,
Meta Facebook,33991.6328125,posterior,0.11868457,0.05564277,0.08137508,media,,,,
Meta Facebook,33991.6328125,prior,0.42857406,0.076883465,0.18892792,media,,,,
Meta Facebook,37081.78125,posterior,0.12809204,0.060395695,0.08808277,media,,,,
Meta Facebook,37081.78125,prior,0.4500022,0.08329072,0.20149173,media,,,,
Meta Facebook,40171.9296875,posterior,0.13730077,0.06510102,0.09468788,media,,,,
Meta Facebook,40171.9296875,prior,0.4698813,0.08960964,0.21356374,media,,,,
Meta Facebook,43262.078125,posterior,0.14631703,0.06975945,0.101192534,media,,,,
Meta Facebook,43262.078125,prior,0.4883735,0.09584203,0.22517914,media,,,,
Meta Facebook,46352.2265625,posterior,0.15514676,0.07437169,0.107599296,media,,,,
Meta Facebook,46352.2265625,prior,0.505619,0.101989694,0.23636982,media,,,,
Meta Facebook,49442.375,posterior,0.16379572,0.07893842,0.113910556,media,,,,
Meta Facebook,49442.375,prior,0.5217398,0.10805431,0.24716392,media,,,,
Meta Facebook,52532.5234375,posterior,0.1722694,0.0834603,0.12012845,media,,,,
Meta Facebook,52532.5234375,prior,0.5368424,0.11403757,0.25758666,media,,,,
Meta Facebook,55622.671875,posterior,0.18057306,0.08793801,0.12625541,media,,,,
Meta Facebook,55622.671875,prior,0.55102044,0.11994109,0.26766095,media,,,,
Meta Facebook,58712.8203125,posterior,0.18871176,0.092372164,0.1322932,media,,,,
Meta Facebook,58712.8203125,prior,0.5643562,0.12576646,0.27740768,media,,,,
Meta Facebook,61802.96875,posterior,0.19669041,0.09676343,0.1382439,media,,,,
Meta Facebook,61802.96875,prior,0.5769226,0.13151519,0.28684524,media,,,,
Meta Facebook,64893.1171875,posterior,0.20451364,0.1011124,0.14410968,media,,,,
Meta Facebook,64893.1171875,prior,0.5887843,0.13718885,0.29599127,media,,,,
Meta Facebook,67983.265625,posterior,0.21218595,0.10541969,0.14989218,media,,,,
Meta Facebook,67983.265625,prior,0.599999,0.14278881,0.30486158,media,,,,
Meta Facebook,71073.4140625,posterior,0.21971168,0.109685905,0.1555933,media,,,,
Meta Facebook,71073.4140625,prior,0.6106183,0.14831659,0.31347027,media,,,,
Meta Facebook,74163.5625,posterior,0.22709501,0.11391162,0.1612152,media,,,,
Meta Facebook,74163.5625,prior,0.6206883,0.15377352,0.32183072,media,,,,
Meta Facebook,77253.7109375,posterior,0.23433991,0.11809741,0.16675942,media,,,,
Meta Facebook,77253.7109375,prior,0.6302506,0.15916099,0.3299554,media,,,,
Meta Facebook,80343.859375,posterior,0.24145024,0.122243844,0.17222728,media,,,,
Meta Facebook,80343.859375,prior,0.6393426,0.16448027,0.33785608,media,,,,
Meta Facebook,83434.0078125,posterior,0.24842972,0.12635146,0.17762044,media,,,,
Meta Facebook,83434.0078125,prior,0.64799815,0.16973266,0.34554255,media,,,,
Meta Facebook,86524.15625,posterior,0.25528196,0.13042082,0.18294106,media,,,,
Meta Facebook,86524.15625,prior,0.65624803,0.17491944,0.35302538,media,,,,
Meta Facebook,89614.3046875,posterior,0.26201037,0.13445243,0.18819022,media,,,,
Meta Facebook,89614.3046875,prior,0.66412,0.18004183,0.3603133,media,,,,
Meta Facebook,92704.453125,posterior,0.2686183,0.13844684,0.19336946,media,,,,
Meta Facebook,92704.453125,prior,0.67163956,0.18510099,0.36741492,media,,,,
Meta Facebook,95794.6015625,posterior,0.2751089,0.14240456,0.19848041,media,,,,
Meta Facebook,95794.6015625,prior,0.6788298,0.19009812,0.3743386,media,,,,
Meta Facebook,98884.75,posterior,0.28148535,0.14632608,0.20352465,media,,,,
Meta Facebook,98884.75,prior,0.68571186,0.19503433,0.3810913,media,,,,
Meta Facebook,101974.8984375,posterior,0.2877506,0.1502119,0.2085026,media,,,,
Meta Facebook,101974.8984375,prior,0.69230515,0.19991073,0.38768053,media,,,,
Meta Facebook,105065.046875,posterior,0.29390752,0.1540625,0.21341646,media,,,,
Meta Facebook,105065.046875,prior,0.69862753,0.20472841,0.3941127,media,,,,
Meta Facebook,108155.1953125,posterior,0.2999589,0.15787837,0.21826725,media,,,,
Meta Facebook,108155.1953125,prior,0.70469534,0.2094884,0.4003942,media,,,,
Meta Facebook,111245.34375,posterior,0.30590746,0.16165996,0.22305647,media,,,,
Meta Facebook,111245.34375,prior,0.71052355,0.21419176,0.40653074,media,,,,
Meta Facebook,114335.4921875,posterior,0.31175578,0.16540775,0.22778502,media,,,,
Meta Facebook,114335.4921875,prior,0.7161262,0.2188395,0.41252783,media,,,,
Meta Facebook,117425.640625,posterior,0.31750637,0.16912216,0.2324541,media,,,,
Meta Facebook,117425.640625,prior,0.72151613,0.22343256,0.41839063,media,,,,
Meta Facebook,120515.7890625,posterior,0.3231616,0.17280366,0.2370647,media,,,,
Meta Facebook,120515.7890625,prior,0.72670513,0.22797194,0.4241246,media,,,,
Meta Facebook,123605.9375,posterior,0.32872397,0.17645268,0.24161881,media,,,,
Meta Facebook,123605.9375,prior,0.73170435,0.23245856,0.42973378,media,,,,
Meta Facebook,126696.0859375,posterior,0.3341956,0.18006967,0.24611667,media,,,,
Meta Facebook,126696.0859375,prior,0.7365239,0.23689334,0.4352231,media,,,,
Meta Facebook,129786.234375,posterior,0.3395788,0.18365501,0.25056,media,,,,
Meta Facebook,129786.234375,prior,0.7411734,0.24127716,0.44059598,media,,,,
Meta Facebook,132876.390625,posterior,0.34487557,0.18720913,0.25494877,media,,,,
Meta Facebook,132876.390625,prior,0.7456617,0.24561088,0.44585764,media,,,,
Meta Facebook,135966.53125,posterior,0.35008812,0.19073243,0.25928485,media,,,,
Meta Facebook,135966.53125,prior,0.7499969,0.24989538,0.4510111,media,,,,
Meta Facebook,139056.6875,posterior,0.35521835,0.19422533,0.26356924,media,,,,
Meta Facebook,139056.6875,prior,0.75418675,0.2541315,0.45605987,media,,,,
Meta Facebook,142146.828125,posterior,0.36026824,0.1976882,0.26780212,media,,,,
Meta Facebook,142146.828125,prior,0.75823855,0.25832003,0.46100754,media,,,,
Meta Facebook,145236.984375,posterior,0.36523962,0.20112143,0.27198568,media,,,,
Meta Facebook,145236.984375,prior,0.762159,0.2624618,0.46585763,media,,,,
Meta Facebook,148327.125,posterior,0.37013435,0.20452543,0.27612013,media,,,,
Meta Facebook,148327.125,prior,0.76595426,0.26655754,0.47061276,media,,,,
Meta Facebook,151417.28125,posterior,0.37495416,0.20790052,0.28020543,media,,,,
Meta Facebook,151417.28125,prior,0.7696302,0.2706081,0.47527683,media,,,,
Meta Facebook,154507.421875,posterior,0.37970078,0.21124709,0.2842444,media,,,,
Meta Facebook,154507.421875,prior,0.7731926,0.27461413,0.47985196,media,,,,
Meta Facebook,157597.578125,posterior,0.3843758,0.21456549,0.2882365,media,,,,
Meta Facebook,157597.578125,prior,0.7766465,0.27857634,0.484341,media,,,,
Meta Facebook,160687.71875,posterior,0.38898093,0.21785611,0.29218325,media,,,,
Meta Facebook,160687.71875,prior,0.7799967,0.2824956,0.48874652,media,,,,
Meta Facebook,163777.875,posterior,0.39351767,0.22111927,0.2960843,media,,,,
Meta Facebook,163777.875,prior,0.7832479,0.28637245,0.49307108,media,,,,
Meta Facebook,166868.015625,posterior,0.3979875,0.2243553,0.29994184,media,,,,
Meta Facebook,166868.015625,prior,0.78640443,0.2902076,0.49731728,media,,,,
Meta Facebook,169958.171875,posterior,0.402392,0.22756456,0.30375603,media,,,,
Meta Facebook,169958.171875,prior,0.7894704,0.29400182,0.5014866,media,,,,
Meta Facebook,173048.3125,posterior,0.40673244,0.23074737,0.307528,media,,,,
Meta Facebook,173048.3125,prior,0.79244953,0.29775566,0.5055825,media,,,,
Meta Facebook,176138.46875,posterior,0.41101035,0.23390406,0.31125733,media,,,,
Meta Facebook,176138.46875,prior,0.7953454,0.30146977,0.5096063,media,,,,
Meta Facebook,179228.609375,posterior,0.41522697,0.23703496,0.314946,media,,,,
Meta Facebook,179228.609375,prior,0.7981618,0.30514485,0.5135596,media,,,,
Meta Facebook,182318.765625,posterior,0.41938365,0.24014036,0.31859425,media,,,,
Meta Facebook,182318.765625,prior,0.80090165,0.30878142,0.51744556,media,,,,
Meta Facebook,185408.90625,posterior,0.42348164,0.24322055,0.32220262,media,,,,
Meta Facebook,185408.90625,prior,0.80356807,0.31238014,0.5212647,media,,,,
Meta Facebook,188499.046875,posterior,0.4275222,0.2462759,0.32577214,media,,,,
Meta Facebook,188499.046875,prior,0.8061641,0.31594154,0.52502,media,,,,
Meta Facebook,191589.203125,posterior,0.4315065,0.24930671,0.32930273,media,,,,
Meta Facebook,191589.203125,prior,0.8086923,0.3194663,0.5287127,media,,,,
Meta Facebook,194679.375,posterior,0.4354358,0.25231323,0.33279595,media,,,,
Meta Facebook,194679.375,prior,0.81115544,0.32295492,0.532344,media,,,,
Meta Facebook,197769.5,posterior,0.4393111,0.25529572,0.33625174,media,,,,
Meta Facebook,197769.5,prior,0.813556,0.3264079,0.5359162,media,,,,
Meta Facebook,200859.640625,posterior,0.44313353,0.25825456,0.3396713,media,,,,
Meta Facebook,200859.640625,prior,0.8158962,0.32982588,0.53943074,media,,,,
Meta Facebook,203949.796875,posterior,0.44690427,0.26118997,0.3430548,media,,,,
Meta Facebook,203949.796875,prior,0.8181785,0.33320934,0.5428884,media,,,,
Meta Facebook,207039.96875,posterior,0.45062423,0.26410225,0.34640247,media,,,,
Meta Facebook,207039.96875,prior,0.8204049,0.33655882,0.54629165,media,,,,
Meta Facebook,210130.09375,posterior,0.45429447,0.26699162,0.34971577,media,,,,
Meta Facebook,210130.09375,prior,0.8225773,0.3398748,0.5496411,media,,,,
Meta Facebook,213220.234375,posterior,0.45791605,0.26985842,0.35299453,media,,,,
Meta Facebook,213220.234375,prior,0.82469785,0.3431578,0.5529381,media,,,,
Meta Facebook,216310.390625,posterior,0.46148983,0.27270284,0.35623944,media,,,,
Meta Facebook,216310.390625,prior,0.82676834,0.3464083,0.5561845,media,,,,
Meta Facebook,219400.5625,posterior,0.46501684,0.27552524,0.35945195,media,,,,
Meta Facebook,219400.5625,prior,0.8287904,0.3496268,0.55938107,media,,,,
Meta Facebook,222490.6875,posterior,0.4684979,0.2783258,0.36263102,media,,,,
Meta Facebook,222490.6875,prior,0.8307659,0.35281375,0.56252915,media,,,,
Meta Facebook,225580.828125,posterior,0.471934,0.28110474,0.36577773,media,,,,
Meta Facebook,225580.828125,prior,0.8326963,0.3559696,0.5656298,media,,,,
Meta Facebook,228670.984375,posterior,0.47532597,0.28386244,0.36889303,media,,,,
Meta Facebook,228670.984375,prior,0.83458316,0.3590949,0.5686847,media,,,,
Meta Facebook,231761.15625,posterior,0.47867462,0.28659904,0.37197733,media,,,,
Meta Facebook,231761.15625,prior,0.8364279,0.36218995,0.571694,media,,,,
Meta Facebook,234851.28125,posterior,0.48198077,0.28931475,0.37503085,media,,,,
Meta Facebook,234851.28125,prior,0.83823204,0.36525524,0.5746594,media,,,,
Meta Facebook,237941.421875,posterior,0.48524526,0.29200992,0.3780537,media,,,,
Meta Facebook,237941.421875,prior,0.83999676,0.3682912,0.57758176,media,,,,
Meta Facebook,241031.578125,posterior,0.48846886,0.2946847,0.38104743,media,,,,
Meta Facebook,241031.578125,prior,0.8417234,0.37129828,0.5804621,media,,,,
Meta Facebook,244121.75,posterior,0.49165237,0.2973394,0.38401154,media,,,,
Meta Facebook,244121.75,prior,0.8434131,0.3742769,0.58330125,media,,,,
Meta Facebook,247211.875,posterior,0.49479645,0.29997414,0.3869469,media,,,,
