DATE_DAY,ALL_PURCHASES,ALL_PURCHASES_ORIGINAL_PRICE,REVENUE_PER_PURCHASE,GOOGLE_PAID_SEARCH_IMPRESSIONS,GOOGLE_SHOPPING_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_VIDEO_IMPRESSIONS,META_FACEBOOK_IMPRESSIONS,META_INSTAGRAM_IMPRESSIONS,GOOGLE_PAID_SEARCH_SPEND,GOOGLE_SHOPPING_SPEND,GOOGLE_PMAX_SPEND,GOOGLE_VIDEO_SPEND,META_FACEBOOK_SPEND,META_INSTAGRAM_SPEND,TREND,DOW_Friday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday,YEAR_SIN_1,YEAR_COS_1,YEAR_SIN_2,YEAR_COS_2,BLACK_FRIDAY_PERIOD,LOG_ORGANIC_SEARCH_CLICKS,LOG_EMAIL_CLICKS,LOG_REFERRAL_CLICKS,LOG_ALL_OTHER_CLICKS,DATA_SPLIT
2023-10-09,378,28798.798702201,76.1872981539709,6890.0,404.0,38349.0,29314.0,230419.0,572752.0,896.734391697,0.12,512.624098609,231.6,2235.086450396,5028.528488982,0.8250980392156863,0,0,0,0,0,0,-0.683543255826725,0.7299100063801018,-0.9978501244431209,0.06553723482760056,0,6.429719478039138,7.221835825288449,5.802118375377063,6.654152520183219,Validation
2023-10-10,642,43007.302258408,66.98956738069782,6740.0,446.0,45232.0,26748.0,245824.0,591710.0,758.228340404,0.77,783.541683166,227.81,2458.621336924,4575.811576858,0.8258823529411765,0,0,0,0,1,0,-0.6708865180801575,0.741560031189844,-0.995005254544735,0.09982255971656483,0,6.504288173536645,7.739359202689098,5.872117789475416,7.517520850603031,Validation
2023-10-11,532,43729.809180965,82.19888943790413,6638.0,370.0,44858.0,19246.0,244520.0,547320.0,638.406221749,0.64,667.800373213,218.08,2370.724210748,4470.681911103,0.8266666666666667,0,0,0,0,0,1,-0.6580312542193666,0.7529906164558011,-0.9909827195236496,0.13398973694097466,0,6.400257445308821,7.403670290012373,5.834810737062605,6.826545223556594,Validation
2023-10-12,345,26496.993854776,76.80288073848116,5494.0,430.0,39877.0,24870.0,244262.0,634502.0,617.190198033,0.74,492.70350514,216.09,2314.831049534,4876.948559755,0.8274509803921568,0,0,0,1,0,0,-0.6449812683237472,0.7641983796838948,-0.9857872803589421,0.16799832702298056,0,6.329720905522696,6.796823718274855,5.66988092298052,6.828712071641684,Validation
2023-10-13,297,23368.596755578,78.68214395817509,6169.0,355.0,44626.0,23075.0,209980.0,618282.0,627.288401309,1.21,657.916257058,201.38,1971.567255109,5049.251286055,0.8282352941176471,1,0,0,0,0,0,-0.6317404220940748,0.775180004316675,-0.9794250862518059,0.2018080781848005,0,6.302618975744905,6.289715570908998,5.683579767338681,6.569481420414296,Validation
2023-10-14,306,26317.405089925,86.00459179714052,8258.0,603.0,56548.0,26200.0,230047.0,568026.0,806.725062923,0.57,700.387036998,200.81,2248.181687676,5279.320036522,0.8290196078431372,0,1,0,0,0,0,-0.618312633709784,0.7859322407147263,-0.9719036673475087,0.23537897398974097,0,5.886104031450156,5.860786223465865,5.0106352940962555,6.135564891081739,Validation
2023-10-15,385,31250.904204347,81.17117975155065,10580.0,787.0,47473.0,21909.0,249746.0,616666.0,1253.850432418,1.04,717.488541269,196.86,2411.336853683,5470.613341892,0.8298039215686275,0,0,1,0,0,0,-0.604701876669482,0.7964519071183185,-0.9632319258228703,0.2686712807048131,0,6.508769136971682,6.7226297948554485,5.823045895483019,6.53813982376767,Validation
2023-10-16,328,29654.308164705,90.40947611190548,10071.0,489.0,41711.0,18847.0,284358.0,554203.0,1101.987184006,0.18,584.673471447,193.12,2552.720157418,4718.766928529,0.8305882352941176,0,0,0,0,0,0,-0.5909121786151558,0.8067358905889153,-0.9534201253498678,0.3016455943285804,0,6.473890696352274,6.349138991379798,5.87493073085203,6.551080335043404,Validation
2023-10-17,319,27814.799259657,87.19372808669905,9539.0,549.0,45530.0,16757.0,315362.0,522339.0,806.309622479,0.34,754.92596767,192.69,3047.643114394,4989.47166137,0.8313725490196079,0,0,0,0,1,0,-0.5769476201403175,0.8167811479303522,-0.9424798789477866,0.33426288722884784,0,6.338594078203183,5.991464547107982,5.700443573390686,7.181591944611865,Validation
2023-10-18,281,23602.296983758,83.99393944397865,8405.0,632.0,48548.0,15639.0,278730.0,452767.0,872.754574845,1.02,524.1827879,184.07,2653.863442616,5181.034937254,0.832156862745098,0,0,0,0,0,1,-0.5628123335824821,0.8265847065893737,-0.9304241352383132,0.3664845543348818,0,6.340359303727752,6.016157159698354,5.762051382780177,6.556778356158042,Validation
2023-10-19,296,24107.197003005,81.44323311826014,8709.0,718.0,58541.0,16453.0,294855.0,450027.0,911.225544421,1.17,716.773296464,183.96,2761.805736522,5018.397024841,0.8329411764705882,0,0,0,1,0,0,-0.5485105018003629,0.8361436655352441,-0.917267163119863,0.3982724588294283,0,6.3561076606958915,6.0473721790462776,5.71042701737487,6.726233402358747,Validation
2023-10-20,338,26510.206864719,78.43256468851774,9419.0,627.0,60903.0,16481.0,296859.0,396811.0,885.711314406,0.5,696.77084289,183.88,3064.21450746,4720.116531273,0.8337254901960784,1,0,0,0,0,0,-0.5340463569360725,0.8454551961182266,-0.9030245348792233,0.42958897728661805,0,6.210600077024653,6.684611727667927,5.697093486505405,7.158513997329321,Validation
2023-10-21,313,26197.595434236,83.69838796880511,10583.0,608.0,49323.0,22098.0,294880.0,374800.0,991.896215886,0.27,611.987052014,184.06,3017.296348455,4875.105622268,0.8345098039215686,0,1,0,0,0,0,-0.519424179162785,0.8545165429066116,-0.8877131077605751,0.4603970442021339,0,6.226536669287466,5.963579343618446,5.652489180268651,6.466144724237619,Validation
2023-10-22,345,27901.594965343,80.87418830534203,13333.0,663.0,60029.0,25234.0,243928.0,334137.0,1326.683233813,1.62,770.36894052,183.59,2679.453239332,4409.931395135,0.8352941176470589,0,0,1,0,0,0,-0.5046482954181549,0.8633250245020995,-0.8713510040136427,0.4906601958631012,0,6.413458957167357,5.934894195619588,5.83773044716594,6.543911845564792,Validation
2023-10-23,345,25981.197035703,75.30781749479131,9634.0,542.0,44535.0,23392.0,296001.0,441751.0,1046.054275841,0.71,548.141059951,188.22,3009.263824739,5263.223710767,0.836078431372549,0,0,0,0,0,0,-0.4897230781238972,0.8718780343332749,-0.8539575894446086,0.5203426135057105,0,6.431331081933479,6.834108738813838,5.966146739123692,6.480044561926653,Validation
2023-10-24,308,24387.003392851,79.17858244432142,9401.0,488.0,41525.0,22934.0,250820.0,405392.0,955.61844248,0.82,570.76814479,192.04,2572.20323009,5452.774886073,0.8368627450980393,0,0,0,0,1,0,-0.47465294389193585,0.8801730414269224,-0.835553450495215,0.5494091657094377,0,6.313548046277095,6.450470422144176,5.8111409929767,6.248042874508429,Validation
2023-10-25,323,25359.704816223,78.51301800688235,10105.0,422.0,41375.0,21428.0,239646.0,473532.0,984.140509441,0.32,542.804004259,188.8,2426.237841997,5459.973018304,0.8376470588235294,0,0,0,0,0,1,-0.4594423522174453,0.888207591156989,-0.8161603698771159,0.5778254499778019,0,6.448889394146858,6.966024187106113,5.808142489980444,6.405228458030842,Validation
2023-10-26,271,21451.806576265,79.15795784599631,9095.0,495.0,42693.0,22822.0,297653.0,389210.0,697.580875466,1.25,357.365981694,187.22,3501.681581995,4242.638090189,0.8384313725490196,0,0,0,1,0,0,-0.44409580415922006,0.8959793059709447,-0.7958013007903731,0.6055578334563513,0,6.192362489474872,6.210600077024653,5.638354669333745,6.434546518787453,Validation
2023-10-27,273,22374.709646328,81.95864339314285,8261.0,524.0,51826.0,19306.0,342580.0,410481.0,730.76748034,0.0,710.520241098,187.36,3866.172608406,4342.578781562,0.8392156862745098,1,0,0,0,0,0,-0.42861784100772654,0.9034858860933441,-0.7745003397565638,0.6325734927397505,0,6.182084906716632,6.129050210060545,5.58724865840025,6.398594934535208,Validation
2023-10-28,350,29929.703380277,85.51343822936285,10269.0,551.0,35826.0,19344.0,490624.0,451822.0,1045.266171258,0.52,683.654088721,184.65,4176.663674375,4686.563832136,0.84,0,1,0,0,0,0,-0.41301304294128083,0.9107251102063585,-0.7522826980987228,0.6588404527207674,0,6.148468295917647,6.171700597410915,5.58724865840025,6.47543271670409,Validation
2023-10-29,473,37746.298764305,79.80190013595137,12255.0,660.0,32726.0,22434.0,380182.0,582101.0,1237.25347712,1.54,379.1105579,183.5,3444.533063675,5879.438811248,0.8407843137254902,0,0,1,0,0,0,-0.3972860276706911,0.9176948361071031,-0.7291746721017939,0.6843276244352857,0,6.455198563340122,7.27931883541462,5.84354441703136,6.71295620067707,Validation
2023-10-30,359,28047.305406946,78.12619890514206,9328.0,553.0,47781.0,22659.0,329378.0,631766.0,1036.789891249,0.63,609.302978937,226.64,2767.805847105,5719.202054886,0.8415686274509804,0,0,0,0,0,0,-0.3814414490727928,0.9243930013415549,-0.7052036118889417,0.709004841858496,0,6.453624998892692,6.634633357861686,5.799092654460526,6.522092798170152,Validation
2023-10-31,311,25948.600487729,83.43601442999679,7263.0,486.0,43454.0,31295.0,388263.0,735237.0,805.961942589,0.55,639.353875676,325.06,2992.139716147,5993.788382884,0.8423529411764706,0,0,0,0,1,0,-0.3654839958133111,0.9308176238148564,-0.6803978890506103,0.7328428976086713,0,6.289715570908998,6.139884552226255,5.7745515455444085,6.664409020350408,Validation
2023-11-01,377,30768.70170341,81.61459337774535,7165.0,652.0,38607.0,34961.0,372256.0,900038.0,766.717172659,0.67,736.384205641,334.8,2699.629753162,6483.154652404,0.8431372549019608,0,0,0,0,0,1,-0.3494183899593994,0.9369668023778543,-0.6547868630645532,0.7558135775163621,0,6.548219102762372,7.285506548522786,6.115892125483034,6.535241271013659,Validation
2023-11-02,307,24766.99937448,80.67426506345278,8347.0,475.0,38949.0,20511.0,339281.0,971631.0,923.638747557,1.02,544.478800644,245.79,2568.014872499,7103.526832574,0.8439215686274509,0,0,0,1,0,0,-0.3332493855822941,0.9428387173896835,-0.6284008465466205,0.777889694018047,0,6.447305862541213,6.617402977974478,5.872117789475416,6.643789733147672,Validation
2023-11-03,374,29499.101503721,78.87460295112567,6992.0,446.0,34024.0,42146.0,353031.0,776228.0,823.095154872,0.72,490.865218444,440.97,2933.599754123,6429.741816796,0.8447058823529412,1,0,0,0,0,0,-0.3169817673505313,0.9484316312562195,-0.6012710693734877,0.7990451183346673,0,6.07993319509559,7.103322062526113,5.308267697401205,8.207401833376355,Validation
2023-11-04,336,27914.898474579,83.08005498386608,7384.0,616.0,39533.0,34394.0,402231.0,724049.0,844.387620982,1.21,550.910436889,330.32,3251.164408737,6426.896245312,0.8454901960784313,0,1,0,0,0,0,-0.3006203491140599,0.9537438889442704,-0.5734296417196554,0.8192548113970816,0,6.413458957167357,6.785587645007929,5.8944028342648505,6.519147287940395,Validation
2023-11-05,452,35095.096377292,77.64401853383185,10572.0,788.0,50449.0,36628.0,333583.0,736989.0,1329.128775832,0.48,748.896860151,352.86,2800.170537361,6477.37281062,0.8462745098039216,0,0,1,0,0,0,-0.2841699724797692,0.9587739184713189,-0.5449095160526304,0.8384948534816944,0,6.539585955617669,7.157735484249907,5.973809611869261,7.619233416226805,Validation
2023-11-06,373,31203.290981679,83.6549356077185,8984.0,847.0,45225.0,32465.0,393289.0,733161.0,1090.768379513,0.6,543.687621998,347.74,3363.816105751,5965.763216611,0.8470588235294118,0,0,0,0,0,0,-0.26763550537876996,0.9635202313707016,-0.5157444481311342,0.8567424725213008,0,6.525029657843462,6.591673732008658,5.934894195619588,6.811244378601294,Validation
2023-11-07,288,22524.601310135,78.21042121574652,8522.0,676.0,49452.0,28948.0,372440.0,676248.0,938.841040741,0.54,548.476211558,343.07,2936.555964689,5576.108370788,0.847843137254902,0,0,0,0,1,0,-0.25102184062588107,0.9679814231320737,-0.4859689570525459,0.8739760710575896,0,6.423246963533519,6.400257445308821,5.948034989180646,6.7357800142423265,Validation
2023-11-08,411,32448.501024477,78.95012414714598,8324.0,639.0,54418.0,28487.0,349480.0,593064.0,946.684762937,0.0,662.713171597,345.31,2815.177286967,5292.397941605,0.8486274509803922,0,0,0,0,0,1,-0.23433389447180475,0.9721561736170157,-0.4556182843969665,0.8901752518033541,0,6.472346294500901,7.4127640174265625,5.87493073085203,7.226936018493289,Validation
2023-11-09,351,29557.295592706,84.20881935243874,8167.0,585.0,52312.0,31824.0,346746.0,646380.0,949.979067951,1.44,666.582859478,345.01,2680.6449245,5559.942183832,0.8494117647058823,0,0,0,1,0,0,-0.21757660514828095,0.9760432474496963,-0.42472835251601687,0.9053208417842981,0,6.570882962339584,7.318539548567902,5.905361848054571,6.634633357861686,Validation
2023-11-10,563,48783.89948359,86.6499102728064,7698.0,682.0,63871.0,30311.0,340951.0,584891.0,657.547234664,1.47,913.918183725,340.68,2932.244392123,5434.695134614,0.8501960784313726,1,0,0,0,0,0,-0.20075493140682626,0.97964149438243,-0.393335722016051,0.9193949150316809,0,6.595780513961311,8.081165777725433,5.91350300563827,7.336936913707618,Validation
2023-11-11,492,42561.70334278,86.50752711947155,8006.0,889.0,62581.0,26888.0,398776.0,732419.0,761.082479224,0.74,918.962326445,326.84,3575.022050197,7257.613616479,0.8509803921568627,0,1,0,0,0,0,-0.18387385105132856,0.9829498496360605,-0.36147754848581354,0.9323808137991076,0,6.470799503782602,7.283448228756631,5.945420608606575,6.834108738813838,Validation
2023-11-12,522,47429.268841261,90.86066827827779,10635.0,1001.0,47622.0,26208.0,405332.0,895115.0,1320.595334612,0.94,603.575001146,333.08,4102.993432551,8694.770989703,0.851764705882353,0,0,1,0,0,0,-0.16693835946505894,0.9859673342150412,-0.32919153851999294,0.9442631682782295,0,6.654152520183219,6.823286122355687,6.159095388491933,6.61472560020376,Validation
2023-11-13,453,36186.897257856,79.88277540365563,9660.0,914.0,43839.0,23355.0,355286.0,903318.0,1013.524612607,1.38,561.387741849,315.84,3680.539193045,8594.646642565,0.8525490196078431,0,0,0,0,0,0,-0.1499534681324472,0.9886930551971381,-0.2965159050905518,0.9550279147901023,0,6.687108607866515,7.3343293503005365,6.102558594613569,6.928537818164665,Validation
2023-11-14,453,40138.882971803,88.60680567726932,8257.0,977.0,55736.0,18253.0,394385.0,957966.0,705.981512421,0.94,666.605754383,237.97,4181.323839194,8750.32270217,0.8533333333333334,0,0,0,0,1,0,-0.1329242031560922,0.991126205997661,-0.26348932231872,0.9646623124306358,0,6.593044534142437,6.654152520183219,6.104793232414985,6.678342114654332,Validation
2023-11-15,542,46111.939374262,85.07737891930259,8275.0,779.0,63542.0,10674.0,414570.0,917899.0,1021.137503424,1.34,688.454582089,159.42,4400.528195799,8367.266276939,0.8541176470588235,0,0,0,0,0,1,-0.11585560376947857,0.9932660666081418,-0.23015087970124276,0.9731549581504192,0,6.606650186198215,7.709756864454165,6.115892125483034,7.273786317844895,Validation
2023-11-16,440,37603.762174431,85.46309585097956,7699.0,761.0,55888.0,10244.0,384025.0,872718.0,890.801456309,1.61,786.759464285,147.0,4191.172839621,8579.630640532,0.8549019607843137,0,0,0,1,0,0,-0.09875272084577562,0.9951120038093985,-0.19654003584493987,0.9804958002511126,0,6.635946555686647,6.787844982309579,5.62040086571715,6.86171134048073,Validation
2023-11-17,470,40181.711753375,85.4930037305851,7880.0,855.0,48124.0,14887.0,376914.0,801197.0,870.459548294,1.05,572.58166498,224.5,4392.700271053,8122.699397809,0.855686274509804,1,0,0,0,0,0,-0.08162061540319238,0.9966634713589156,-0.1626965717643934,0.9866761502824083,0,6.498282149476434,7.247792581767846,5.7430031878094825,7.412160334945205,Validation
2023-11-18,468,43318.873982224,92.56169654321369,10627.0,942.0,48199.0,5339.0,384125.0,808593.0,1277.877550522,1.05,635.547673293,88.56,4489.922277051,8822.082199809,0.8564705882352941,0,1,0,0,0,0,-0.0644643571073619,0.9979200101524843,-0.1286605437981039,0.991688693325469,0,6.505784060128229,6.54965074223381,5.648974238161206,6.818924065275521,Validation
2023-11-19,582,49560.471722517,85.1554496950464,12485.0,1237.0,54534.0,5953.0,431508.0,702653.0,1447.291120379,1.89,758.040144429,83.77,5643.411903674,8206.637582138,0.8572549019607844,0,0,1,0,0,0,-0.04728902277113511,0.9988812483600596,-0.09447223619871745,0.9955274966507022,0,6.668228248417403,7.251344983372214,5.680172609017068,7.373374309910049,Validation
2023-11-20,460,39526.466768772,85.92710167124348,11190.0,1045.0,36288.0,7450.0,418564.0,639006.0,1325.193455849,0.78,441.641829497,104.61,5840.830485935,7892.93928459,0.8580392156862745,0,0,0,0,0,0,-0.030099694852259582,0.9995469015357913,-0.060172113453497746,0.9981880167396017,0,6.688354713946762,6.628041376179533,5.765191102784844,6.769641976852503,Validation
2023-11-21,470,42960.132488411,91.40453720938511,9076.0,881.0,35604.0,16723.0,386255.0,611916.0,1248.402939204,1.88,590.995942646,235.3,5584.160480042,7769.773746351,0.8588235294117647,0,0,0,0,1,0,-0.012901459949423296,0.9999167727021951,-0.025800772391547936,0.9996671046623469,0,6.637258031284457,7.438971592395862,5.786897381366708,6.697034247666484,Validation
2023-11-22,526,50023.52129237,95.10175150640684,6878.0,913.0,44647.0,31094.0,401559.0,540374.0,904.705227743,0.86,882.574713407,637.25,5881.280347696,7408.350913203,0.8596078431372549,0,0,0,0,0,1,0.004300592702983659,0.9999907524084426,0.008601105865717773,0.9999630098048061,0,6.628041376179533,6.68586094706836,5.68697535633982,6.559615237493242,Validation
2023-11-23,901,73718.3922075,81.81841532463929,5831.0,736.0,40675.0,48409.0,413858.0,430640.0,964.840764728,1.5,969.546944628,635.79,6575.271187248,6824.033077827,0.8603921568627451,0,0,0,1,0,0,0.02150137274081281,0.999768818762748,0.042992804053719955,0.9990753819405213,1,6.803505257608338,7.8804263442924,5.5909869805108565,7.21890970761906,Validation
2023-11-24,2051,172467.790699139,84.08961028724477,6216.0,1036.0,34945.0,43093.0,397041.0,475260.0,1080.618467458,0.0,1151.381176958,631.24,7985.11,10126.65,0.8611764705882353,1,0,0,0,0,0,0.03869579017652769,0.999251037438848,0.07733361695682256,0.9970052716452283,1,7.267525427828172,8.555451903533328,6.139884552226255,7.511524648390866,Validation
2023-11-25,1194,101336.579676058,84.87150726638023,6407.0,725.0,24517.0,44990.0,527735.0,661436.0,1024.11487357,2.33,422.821535238,634.95,9793.43,12098.42,0.8619607843137255,0,1,0,0,0,0,0.05587875690537393,0.9984375616565665,0.11158289958600315,0.9937551290534202,1,7.005789019253503,8.07402621612406,6.016157159698354,7.504942068396171,Validation
2023-11-26,1166,97679.464663292,83.77312578326931,6689.0,787.0,43207.0,30055.0,591431.0,778783.0,1007.019486964,3.11,999.780979693,445.04,9530.5,12736.38,0.8627450980392157,0,0,1,0,0,0,0.07304518821104557,0.9973286321364754,0.14570011528534693,0.9893288009584259,1,6.996681488176539,7.7702232041587855,6.040254711277414,7.293017679772782,Validation
2023-11-27,1794,148023.887683452,82.51052825164548,7990.0,807.0,27646.0,27716.0,477511.0,704034.0,1292.913236146,0.47,935.49410962,397.31,8051.1,12408.93,0.8635294117647059,0,0,0,0,0,0,0.09019000427034503,0.9959245770286599,0.1796448837103128,0.9837315262594303,1,7.255591274253665,8.389132521348719,6.2766434893416445,7.503289630675082,Validation
2023-11-28,595,48132.406013896,80.89480002335462,7223.0,639.0,20666.0,19439.0,388092.0,607426.0,936.59526901,0.96,405.509488882,324.98,5955.33,9438.96,0.864313725490196,0,0,0,0,1,0,0.10730813165635973,0.9942258118156163,0.2133770286209226,0.9769699297608427,0,6.771935555839602,7.313886831633462,6.003887067106539,6.78105762593618,Validation
2023-11-29,416,37160.148470142,89.32727997630288,6941.0,660.0,31780.0,16704.0,298204.0,492647.0,925.023147468,1.45,737.584697572,309.97,4101.95,7013.3,0.8650980392156863,0,0,0,0,0,1,0.12439450483979901,0.9922328391893009,0.24685662543348202,0.9690520143313225,0,6.659293919683638,7.210079628170788,5.891644211825771,6.610696044717759,Validation
2023-11-30,382,34813.534636861,91.13490742633769,7224.0,655.0,45349.0,16257.0,314690.0,433387.0,863.743491126,0.43,1008.491908423,299.68,3959.26,5552.01,0.8658823529411764,0,0,0,1,0,0,0.14144406768794104,0.9899462489023781,0.2800440484743426,0.9599871514317783,0,6.553933404025811,6.665683717782408,5.799092654460526,6.895682697747868,Validation
2023-12-01,424,35461.076775083,83.6346150355731,8354.0,628.0,29320.0,21787.0,346106.0,476121.0,871.528140955,0.78,662.306621842,338.09,4417.11,6003.63,0.8666666666666667,1,0,0,0,0,0,0.15845177496083448,0.9873667175937019,0.31290001787995014,0.9497860700235221,0,6.553933404025811,7.002155954403621,5.796057750765372,6.93828448401696,Validation
2023-12-02,482,42803.390413193,88.80371455019295,6534.0,865.0,40033.0,20582.0,372020.0,510222.0,930.403792179,2.23,797.756552683,325.88,4860.09,6859.89,0.8674509803921568,0,1,0,0,0,0,0.1754125938042766,0.9844950085880861,0.34538564608759953,0.9384608438697117,0,6.618738983517219,6.669498089857879,5.872117789475416,6.803505257608338,Validation
2023-12-03,518,48139.21498306,92.9328474576448,7678.0,801.0,41050.0,24950.0,331976.0,464528.0,963.604995922,1.5,834.889081834,321.93,4072.27,5778.81,0.8682352941176471,0,0,1,0,0,0,0.19232150523909475,0.9813319716704275,0.37746248386181064,0.9260248772451377,0,6.75343791859778,6.368187186350492,5.84354441703136,6.9930151229329605,Validation
2023-12-04,493,42886.460565942,86.99079222300608,7814.0,681.0,36868.0,29088.0,317312.0,464027.0,893.550315211,0.95,780.844831666,328.8,3713.35,4945.47,0.8690196078431373,0,0,0,0,0,0,0.20917350564635714,0.9778785428342384,0.40909256580197817,0.9124928890712268,0,6.687108607866515,6.816735880594968,5.905361848054571,6.646390514847729,Validation
2023-12-05,457,42420.45467331,92.82375202037198,6581.0,562.0,35662.0,29249.0,357492.0,497175.0,851.506205401,2.21,676.296762341,291.41,4386.91,5559.28,0.8698039215686274,0,0,0,0,1,0,0.22596360824801723,0.9741357440046724,0.4402384552773252,0.8978808954950732,0,6.683360945766275,6.380122536899765,5.831882477283517,6.661854740545311,Validation
2023-12-06,465,44890.576225127,96.53887360242365,7556.0,507.0,46127.0,28321.0,356021.0,425343.0,848.405061311,0.34,878.524846457,262.64,4532.72,5065.45,0.8705882352941177,0,0,0,0,0,1,0.24268684458259532,0.9701046827361175,0.47086328873605615,0.8822061909330865,0,6.688354713946762,6.333279628139691,5.831882477283517,6.5638555265321274,Validation
2023-12-07,526,45583.540453714,86.66072329603422,6758.0,640.0,42551.0,38860.0,366916.0,415461.0,864.480318598,1.04,978.87264023,362.44,4810.95,5026.15,0.8713725490196078,0,0,0,1,0,0,0.2593382659754055,0.9657865518844575,0.5009308193361623,0.8654873276017396,0,6.591673732008658,7.003065458786462,5.730099782973575,6.934397209928558,Validation
2023-12-08,464,42833.797374231,92.31421847894612,7733.0,765.0,37845.0,41562.0,456032.0,391402.0,877.542575585,0.25,871.223574457,313.78,5512.88,5061.98,0.8721568627450981,1,0,0,0,0,0,0.27591294500295865,0.9611826292540843,0.5304054598463627,0.8477440935595886,0,6.583409222158765,6.473890696352274,5.627621113690637,6.731018100482083,Validation
2023-12-09,529,48679.529691775,92.02179525855388,8116.0,911.0,39184.0,42364.0,552526.0,501913.0,873.793978416,1.42,832.308715713,320.0,6888.98,6804.04,0.8729411764705882,0,1,0,0,0,0,0.2924059769510764,0.9562942772197722,0.559252324766342,0.8289974892865731,0,6.663132695990803,6.405228458030842,5.616771097666572,6.842683282238422,Validation
2023-12-10,668,61696.716273817,92.36035370331886,8188.0,984.0,40330.0,47357.0,674122.0,509929.0,1025.873912781,2.65,850.729842947,311.21,8160.18,6325.33,0.8737254901960785,0,0,1,0,0,0,0.30881248126625455,0.9511229423235353,0.5874372716163834,0.8092697028283584,0,6.721425700790643,6.97914527506881,5.736572297479192,6.885509670034818,Validation
2023-12-11,540,49185.506056456,91.08427047491851,7796.0,747.0,33562.0,46910.0,602012.0,451144.0,949.947572339,1.23,629.744704165,319.94,7338.33,5460.92,0.8745098039215686,0,0,0,0,0,0,0.3251276029999075,0.9456701548465694,0.6149269413476329,0.788584083535069,0,6.721425700790643,6.721425700790643,5.746203190540153,6.761572768804055,Validation
2023-12-12,535,49754.909768107,92.99983134225607,7408.0,632.0,43487.0,48524.0,510296.0,469357.0,903.073691675,2.65,854.993059788,329.02,6845.47,6033.26,0.8752941176470588,0,0,0,0,1,0,0.34134651424503604,0.9399375283564134,0.6416887978251129,0.7669651144255268,0,6.648984550024776,6.498282149476434,5.717027701406222,7.062191632286556,Validation
2023-12-13,583,53112.52032199,91.10209317665523,7720.0,521.0,42763.0,60985.0,397881.0,564651.0,825.522206808,1.44,664.033140022,357.5,5438.7,7302.35,0.876078431372549,0,0,0,0,0,1,0.3574644155648588,0.9339267592294772,0.6676911663366953,0.7444383832097479,0,6.633318433280377,6.897704943128636,5.814130531825066,6.618738983517219,Validation
2023-12-14,629,60368.818755746,95.97586447654372,6834.0,717.0,42714.0,59308.0,386833.0,632431.0,845.170861507,1.2,889.229979758,350.95,4970.26,7842.38,0.8768627450980392,0,0,0,1,0,0,0.37347653741306985,0.927639626149047,0.6929032710826014,0.7210305520038877,0,6.608000625296087,6.361302477572996,5.765191102784844,7.093404625868766,Validation
2023-12-15,640,60195.625761425,94.05566525222656,7593.0,574.0,45689.0,27894.0,420978.0,624372.0,872.953326163,2.31,710.169761758,356.39,5285.56,8924.76,0.8776470588235294,1,0,0,0,0,0,0.3893781415452006,0.9210779895789529,0.7172952716008847,0.6967693257736114,0,6.652863029353347,6.771935555839602,5.8111409929767,6.821107472256465,Validation
2023-12-16,619,59764.59306892,96.55023112911148,6818.0,650.0,43534.0,19174.0,501151.0,591844.0,925.3505689,1.17,843.818676785,268.96,6547.25,9381.77,0.8784313725490196,0,1,0,0,0,0,0.40516452242075296,0.9142437912130239,0.7408382980859268,0.6716834195431263,0,6.648984550024776,6.366470447731438,5.717027701406222,6.7357800142423265,Validation
2023-12-17,771,73619.003360772,95.48508866507393,7055.0,812.0,42389.0,33875.0,626680.0,674162.0,1061.587798998,1.83,776.158984498,472.87,7634.46,10355.76,0.8792156862745099,0,0,1,0,0,0,0.42083100859565714,0.9071390534005037,0.7635044855580874,0.6458025244087239,0,6.796823718274855,6.418364935936212,5.83773044716594,6.736966958001855,Validation
2023-12-18,749,70186.466496671,93.70689785937383,10892.0,769.0,40092.0,34389.0,596625.0,745589.0,904.536739629,2.01,746.532768928,410.47,6470.85,9310.9,0.88,0,0,0,0,0,0,0.43637296410459153,0.8997658785476214,0.7852670068439949,0.6191572723971457,0,6.6895992691789665,6.999422467507961,5.869296913133774,6.745236349484362,Validation
2023-12-19,709,66160.310401837,93.31496530583499,10653.0,687.0,44771.0,31405.0,622624.0,793508.0,872.627296011,1.17,762.536450399,397.78,6614.63,9504.66,0.8807843137254902,0,0,0,0,1,0,0.4517857898328847,0.8921264484954342,0.8061001043286321,0.5917792002101531,0,6.715383386334681,6.950814768442584,5.953243334287785,6.9440872082295275,Validation
2023-12-20,485,43289.260646182,89.25620751790103,8812.0,597.0,42620.0,33678.0,315304.0,510378.0,821.938712951,1.7,764.900622784,372.37,3404.47,6149.0,0.8815686274509804,0,0,0,0,0,1,0.4670649248774287,0.8842230238742044,0.8259791204413962,0.5637007118984838,0,6.542471960506805,6.715383386334681,5.71042701737487,6.639875833826536,Validation
2023-12-21,328,28965.841589923,88.31049265220426,4588.0,795.0,35434.0,18010.0,244060.0,443378.0,451.702573491,2.49,647.540954802,203.76,2558.63,4866.79,0.8823529411764706,0,0,0,1,0,0,0.48220584789635257,0.8760579434344281,0.8448805268402666,0.5349550405091195,0,6.492239835020471,6.322565239927284,5.726847747587197,6.927557906278317,Validation
